2,Ebola outbreak: Why the U.S. is taking the lead http://www.cbc.ca/news/health/ebola-outbreak-why-the-u-s-is-taking-the-lead-1.2768570?cmp=rss
2,India polio-free for 3 years http://bit.ly/1gF8hjO
0,24 Awesome Group Workouts That Don't Feel Like Exercise http://wp.me/p2yZYB-hzR
2,CBC's most viewed Health story this wkend: We're happy with our sex lives Canadian university students say http://bit.ly/12TVXZE
1,Banishing 'bingo wings': Upper arm plastic surgery soars http://on.today.com/ZgcbpG
4,#Measles may become ?endemic? without vaccination proper clinical diagnosis CDC official says http://ow.ly/IbjI8
6,Safety-Net Hospitals Lose More Under Medicare?s Quality-Based Payments Analysis Finds: http://khne.ws/1eghIG1
3,RT @louiseradnofsky: HHS head Burwell going 'step by step' to get http://HealthCare.gov 2015-ready looking twice at 13 million target htt?
1,Favre's 'scary' memory lapses re-open NFL concussion questions http://nbcnews.to/1gNY60o
4,Spiderbands add bungee bounce to fitness workouts http://ow.ly/F9oKx
2,It's all Greek to yogurt fans http://bit.ly/19Ruw1d
2,Cumin recalled for unreported traces of almonds http://www.cbc.ca/news/canada/montreal/cumin-recalled-for-unreported-traces-of-almonds-1.3004321?cmp=rss
2,Physical inactivity of Canadian kids blamed on 'culture of convenience' http://www.cbc.ca/news/health/physical-inactivity-of-canadian-kids-blamed-on-culture-of-convenience-1.2648059?cmp=rss
7,Nine hospitals hit by scan strike http://bbc.in/1r0hA1I
0,Watch what you eat! These 11 foods actually make you HUNGRIER: http://ow.ly/H4ANK
0,Overweight? You Can Scale Back Weight Gain in #Pregnancy http://wp.me/p2yZYB-j4m
6,Today's cartoon: Grand-slammed? http://khne.ws/SJD81v
1,CDC Reassigns Head of Lab Behind Anthrax Blunder http://nbcnews.to/1pa1Iyc
0,7 Tips to Curb Late Night Snacking http://ow.ly/cQWxd
0,Sleeveless season will be here soon. Be prepared and try these 11 moves for a sleek upper body: http://ow.ly/KfNFL
0,Burn calories at breakfast? Yes it's possible with the right metabolism-boosting meal: http://ow.ly/Imk4f
5,What's hot and not in #fitness? Chris Jordan of the 7-minute workout weighs in: http://ow.ly/Kp0pR
7,VIDEO: Video goggles for hospital patients http://bbc.in/1miecyw
6,Tenet Expects 15% Of Uninsured To Get Obamacare Coverage http://khne.ws/1eu53wj
5,What's it like to volunteer for a clinical research trial? http://ow.ly/HUptj
0,#Giveaway: First 2 followers to send mailing address/Twitter handle to TellAHealthStory@Health.com win a ticket to Oct. 26 #LunafestNYC
5,If your spouse is diagnosed with a critical illness here's how you can help. http://ow.ly/GCpuJ
0,What tastes better in winder than soup? Try these healthy easy soup recipes. http://ow.ly/8lkvI
3,RT @stefaniei: Some good news as America ages: Older people driving more but less likely to die or be injured in crash study says. http:/?
6,Health Care scams are on the rise particularly against seniors. @JennyAGold looks at some of them: http://khne.ws/ZJwFq1
0,@louisangle Here are some hair repair products that might help! http://ow.ly/iPfkd
0,Adequate sleep is a key part of a healthy lifestyle. Here are11 Surprising Health Benefits of Sleep. http://ow.ly/kLcp5
0,RT @911day: Join the 9/11 Tribute Movement and post your tribute at http://911day.org #Iwill
7,AUDIO: Racism increases against NHS staff http://bbc.in/1bTAHpO
5,Have you jumped on the bone broth bandwagon? @KeriGans evaluates the trend: http://ow.ly/Id6Gb
1,Survey: Husbands stress out moms as much as kids http://on.today.com/17Tfusw
7,VIDEO: Brain surgery for epilepsy sufferers http://bbc.in/1FnhFJ0
0,RT @nytimeshealth: Screen Time Higher Than Ever for Children Study Finds http://nyti.ms/vDg2Ux
0,RT @TIME: The Ebola Fighters are TIME’s Person of the Year for 2014. http://ti.me/1yzKTeL #TIMEPOY http://pbs.twimg.com/media/B4fq0JtCcAEtJxG.jpg
3,CDC: More Teens Smoking E-Cigarettes http://on.wsj.com/1va0u8t
6,Even with the health law many without insurance will have to rely on these programs for preventive care: http://khne.ws/18oBla2
0,Gift guide: 50 healthy holiday present ideas for women: http://ow.ly/FZwh9 #HealthHolidayFavorite
1,Rough Road: Boston Amputee Says Healing Isn't Over http://nbcnews.to/1hHDLd9
0,No holding back. Everything you ever wanted to know about your vagina (gasp!): http://ow.ly/8TXMQ
2,Acadia University dealing with 'institutional outbreak' of meningitis http://www.cbc.ca/news/canada/nova-scotia/acadia-university-dealing-with-institutional-outbreak-of-meningitis-1.2955992?cmp=rss
0,Why Signing Up for a Cheap Gym Membership Might Not Be a Good Idea http://wp.me/p2yZYB-u9t
0,A 20-Minute Hot for the Holidays Workout http://wp.me/p2yZYB-tFZ by @TheRealJenCohen
3,RT @stefaniei: Lifestyle changes like exercise diet and sleep can improve MS symptoms researchers find. http://on.wsj.com/1w1VKyr via @laur?
0,"RT @CynthiaSass: Q4 @goodhealth I often see people undereat and exercise a ""double whammy"" that can slow metabolism and stall weight loss …"
1,Weight-Loss Surgery Can Reverse Diabetes for Some Study Suggests http://nbcnews.to/1fGI5DI
3,RT @stefaniei: Faces of the Health Law: Read about John Bluford 'The Hospital Administrator' and the cuts his hospitals face. http://t.co/?
0,Warm up before your workout with a relaxing sun salutation. We show you how: http://ow.ly/Gn9Na
0,Looking for a smart and seasonal snack? Try one of these 8 fall treats all under 80 calories: http://ow.ly/Faqvy
0,Fading fast? Snack on these 8 energy-boosting foods under 80 calories: http://ow.ly/Hs7QE
0,Ever wonder how those lucky women sail through the season sniffle-free? Secrets to never getting sick: http://bit.ly/t2Xr7F
0,Hi everyone! Thanks for joining #TalkNutrition with @CynthiaSass. We're covering how to make your fave foods healthier. Let’s get started!
2,Doctors study effects of explosions on soldiers' brains http://bit.ly/1bkOFjU
3,RT @betswrites: WHO: #Ebola outbreak officially over in Democratic Republic of Congo years of experienced in taming the disease. http://t.?
0,Kristin McGee: Join us for the @WanderlustFest this weekend! http://wp.me/p2yZYB-h06
4,How many Americans could get Ebola? Study provides estimates http://ow.ly/L2G0x
6,Obama: Insurers Can Extend Canceled Policies Into 2014 -- WATCH excerpts: http://khne.ws/17VQxRP
3,"RT @wsjliz: ""They're telling me no space?"" Deadly Disappointment Awaits at Ebola Clinics http://online.wsj.com/articles/deadly-disappointment-awaits-at-ebola-clinics-due-to-lack-of-space-1410137713"
0,Decadent Fruit Desserts to Make NOW http://ow.ly/b6ZQB
1,Dad's Dance With Disabled Daughter Touches Hearts http://nbcnews.to/ToWVu6
1,Blood pressure drugs may help Alzheimer?s study suggests http://nbcnews.to/1681lbq
7,Inquiry into emergency health care http://bbc.in/1oqYJgb
3,RT @pharmalot: Pharmalot.. Pharmalittle.. Good Morning.. headlines &amp coffee for a soggy day.. http://blogs.wsj.com/pharmalot/2014/12/09/pharmalot-pharmalittle-were-reading-about-stryker-johnson-johnson-and-much-more/ #pharma $JNJ $SYK
6,"Insurers See ""Trickle"" Of Enrollees From Obamacare Exchanges: http://khne.ws/15QdY8i"
4,Egg whites may help find future #cancer treatments http://ow.ly/I2Wph
0,Feeling sluggish this a.m.? Here are 8 low-calorie #snacks to boost your energy (and they're all under 80 #calories!) http://ow.ly/lKBbd
0,Enjoy an aah-mazing weekend with HEALTH editors at @CanyonRanch. Exclusive offer with code HealthTotalWellness http://ow.ly/FqCJ2
5,Chris Kaag bikes daily toting an extra 30 pounds. He has a neurodegenerative disorder. What's your excuse? http://ow.ly/LfJZH
0,RT @sciencedaily: Thinking abstractly may help to boost self-control: Many of the long term goals people strive for -- like losing......
4,Global population living six years longer than in 1990 study says http://ow.ly/G7otY
5,What's the perfect bedtime? @LewisHowes has the answer via @YahooHealth http://ow.ly/JS2yw
0,What's for #dinnertonight? We've got out eyes on Mushroom Squash and Smoked Gouda Pizza: http://bit.ly/qXOHjX
0,RT @fgfitess: #FitnessFriday If you're a fan of the Core Fusion method kick it up a notch with this new cardio routine http://bit.ly/oaWJi8
